key,app_date,app_type,app_status,lat,long
7563,2/14/12,ELECTRIC ONLY,CLOSED,45.673746,-111.031264
7564,2/14/12,DEMOLITION PERMIT,CLOSED,45.678052,-111.065716
7565,2/14/12,RESIDENTIAL REROOF,CLOSED,45.684631,-111.049184
7566,2/14/12,PLUMBING ONLY,CLOSED,45.690022,-111.067503
7567,2/15/12,RES ALTERATION,CLOSED,45.673385,-111.035141
7568,2/15/12,COMM TENANT IMPROVEMENT,CLOSED,45.688419,-111.028061
7569,2/16/12,ELECTRIC ONLY,CLOSED,45.679686,-111.033886
7570,2/17/12,RESIDENTIAL REROOF,CLOSED,45.657183,-111.037146
7571,2/17/12,SIGN PERMIT,CLOSED,45.673637,-111.074108
7572,2/17/12,RESIDENTIAL REROOF,CLOSED,45.674639,-111.052976
7573,2/17/12,RESIDENTIAL REROOF,CLOSED,45.680043,-111.043029
7574,2/17/12,RESIDENTIAL REROOF,CLOSED,45.683645,-111.040412
7575,2/21/12,PLUMBING ONLY,CLOSED,45.662948,-111.020282
7576,2/21/12,RES ALTERATION,CLOSED,45.665643,-111.039295
7577,2/21/12,RES ALTERATION,CLOSED,45.675903,-111.043668
7578,2/21/12,RESIDENTIAL REROOF,CLOSED,45.67644,-111.049896
7579,2/22/12,SIGN PERMIT,CLOSED,45.678424,-111.039856
7580,2/22/12,MECHANICAL ONLY,CLOSED,45.679307,-111.074732
7581,2/22/12,ELECTRIC ONLY,CLOSED,45.69092,-111.071729
7582,2/22/12,ELECTRIC ONLY,CLOSED,45.69101,-111.071729
7583,2/23/12,MECHANICAL ONLY,CLOSED,45.661773,-111.03738
7584,2/23/12,RES ALTERATION,CLOSED,45.672661,-111.045733
7585,2/23/12,ELECTRIC ONLY,CLOSED,45.673742,-111.045066
7586,2/23/12,ELECTRIC ONLY,CLOSED,45.682202,-111.045817
7587,2/23/12,ELECTRIC ONLY,CLOSED,45.69092,-111.071729
7588,2/23/12,COMM TENANT IMPROVEMENT,CLOSED,45.704166,-111.041635
7589,2/24/12,PLUMBING ONLY,CLOSED,45.673475,-111.036181
7590,2/24/12,COMMERCIAL REROOF,CLOSED,45.673728,-111.071797
7591,2/24/12,RESIDENTIAL REROOF,CLOSED,45.684278,-111.027199
7592,2/27/12,RESIDENTIAL REROOF,CLOSED,45.640802,-111.034248
7593,2/27/12,RESIDENTIAL REROOF,CLOSED,45.645753,-111.032608
7594,2/27/12,RESIDENTIAL REROOF,CLOSED,45.646113,-111.032557
7595,2/27/12,ELECTRIC ONLY,CLOSED,45.662678,-111.019127
7596,2/27/12,PLUMBING ONLY,CLOSED,45.681567,-111.056706
7597,2/27/12,PLUMBING ONLY,CLOSED,45.682207,-111.03349
7598,2/28/12,COMM TENANT IMPROVEMENT,CLOSED,45.660772,-111.063642
7599,2/28/12,COMMERCIAL REROOF,CLOSED,45.672108,-111.071192
7600,2/28/12,RES ALTERATION,CLOSED,45.675784,-111.091817
7601,2/28/12,COMM TENANT IMPROVEMENT,CLOSED,45.678968,-111.029109
7602,2/28/12,MECHANICAL ONLY,CLOSED,45.68173,-111.08425
7603,2/28/12,RESIDENTIAL REROOF,CLOSED,45.682561,-111.048514
7604,2/28/12,RES SINGLE FAMILY DWELLING,CLOSED,45.682632,-111.082338
7605,2/29/12,SIGN PERMIT,CLOSED,45.660783,-111.038483
7606,2/29/12,RES ALTERATION,CLOSED,45.669422,-111.043573
7607,2/29/12,SIGN PERMIT,CLOSED,45.671826,-111.089204
7608,2/29/12,SIGN PERMIT,CLOSED,45.679778,-111.02649
7609,2/29/12,DEMOLITION PERMIT,CLOSED,45.681036,-111.033695
7610,2/29/12,SIGN PERMIT,CLOSED,45.700647,-111.061697
7611,3/1/12,RESIDENTIAL REROOF,CLOSED,45.644219,-111.045196
7612,3/1/12,MECHANICAL ONLY,CLOSED,45.68173,-111.08425
7613,3/1/12,RES SINGLE FAMILY DWELLING,CLOSED,45.687745,-111.104127
7614,3/2/12,RESIDENTIAL REROOF,CLOSED,45.646203,-111.033058
7615,3/2/12,RESIDENTIAL REROOF,CLOSED,45.646203,-111.033058
7616,3/2/12,RESIDENTIAL REROOF,CLOSED,45.646743,-111.032635
7617,3/2/12,RESIDENTIAL REROOF,CLOSED,45.646743,-111.032635
7618,3/2/12,RESIDENTIAL REROOF,CLOSED,45.649711,-111.041055
7619,3/2/12,PLUMBING ONLY,CLOSED,45.659347,-111.023233
7620,3/2/12,RESIDENTIAL REROOF,CLOSED,45.665103,-111.040604
7621,3/2/12,COMMERCIAL REROOF,CLOSED,45.669964,-111.036692
7622,3/2/12,DEMOLITION PERMIT,CLOSED,45.672211,-111.045681
7623,3/2/12,ELECTRIC ONLY,CLOSED,45.688687,-111.035523
7624,3/2/12,ELECTRIC ONLY,CLOSED,45.694887,-111.060419
7625,3/5/12,RESIDENTIAL REROOF,CLOSED,45.653671,-111.04342
7626,3/5/12,RESIDENTIAL REROOF,CLOSED,45.662589,-111.013568
7627,3/5/12,COMMERCIAL REROOF,CLOSED,45.67141,-111.009822
7628,3/5/12,RESIDENTIAL REROOF,CLOSED,45.675184,-111.039918
7629,3/5/12,RESIDENTIAL REROOF,CLOSED,45.678747,-111.100412
7630,3/5/12,RES ACCESSORY BLDG,CLOSED,45.685088,-111.029857
7631,3/5/12,PLUMBING ONLY,CLOSED,45.698493,-111.048412
7632,3/6/12,MECHANICAL ONLY,CLOSED,45.67067,-111.06789
7633,3/6/12,RES ALTERATION,CLOSED,45.67815,-111.051066
7634,3/6/12,RES ALTERATION,CLOSED,45.678837,-111.101003
7635,3/6/12,SIGN PERMIT,CLOSED,45.697586,-111.062438
7636,3/7/12,COMMERCIAL REROOF,CLOSED,45.673553,-111.063105
7637,3/7/12,MECHANICAL ONLY,CLOSED,45.674098,-111.054272
7638,3/7/12,SIGN PERMIT,CLOSED,45.678067,-111.032306
7639,3/7/12,MECHANICAL ONLY,CLOSED,45.68473,-111.022691
7640,3/8/12,RESIDENTIAL REROOF,CLOSED,45.674104,-111.039134
7641,3/8/12,MECHANICAL ONLY,CLOSED,45.675459,-111.021262
7642,3/8/12,COMMERCIAL REROOF,CLOSED,45.675985,-111.061297
7643,3/8/12,RESIDENTIAL REROOF,CLOSED,45.682566,-111.036058
7644,3/8/12,MECHANICAL ONLY,CLOSED,45.688057,-111.034123
7645,3/9/12,COMM TENANT IMPROVEMENT,CLOSED,45.6588,-111.046042
7646,3/9/12,COMMERCIAL REROOF,CLOSED,45.661501,-111.043182
7647,3/9/12,COMM TENANT IMPROVEMENT,CLOSED,45.673635,-111.077292
7648,3/9/12,RES ALTERATION,CLOSED,45.674192,-111.04504
7649,3/9/12,COMM TENANT IMPROVEMENT,CLOSED,45.675802,-111.065983
7650,3/12/12,COMMERCIAL REROOF,CLOSED,45.671738,-111.085571
7651,3/12/12,RESIDENTIAL REROOF,CLOSED,45.673204,-111.039853
7652,3/12/12,RES ALTERATION,CLOSED,45.683995,-111.062539
7653,3/12/12,RESIDENTIAL REROOF,CLOSED,45.68911,-111.086098
7654,3/13/12,RESIDENTIAL REROOF,CLOSED,45.664024,-111.035854
7655,3/13/12,PLUMBING ONLY,CLOSED,45.680045,-111.038329
7656,3/13/12,COMM ALTERATION,CLOSED,45.680047,-111.030124
7657,3/13/12,RESIDENTIAL REROOF,CLOSED,45.681666,-111.033823
7658,3/13/12,RESIDENTIAL REROOF,CLOSED,45.686436,-111.037576
7659,3/13/12,RESIDENTIAL REROOF,CLOSED,45.690196,-111.077007
7660,3/13/12,RESIDENTIAL REROOF,CLOSED,45.690736,-111.077675
7661,3/14/12,SIGN PERMIT,CLOSED,45.661492,-111.063284
7662,3/14/12,RES ALTERATION,CLOSED,45.671043,-111.04265
7663,3/14/12,PLUMBING ONLY,CLOSED,45.678066,-111.033012
7664,3/15/12,COMMERCIAL REROOF,CLOSED,45.672468,-111.071205
7665,3/15/12,RES ALTERATION,CLOSED,45.681815,-111.090954
7666,3/15/12,COMM TENANT IMPROVEMENT,CLOSED,45.695066,-111.061793
7667,3/16/12,COMMERCIAL REROOF,CLOSED,45.67222,-111.010181
7668,3/16/12,COMMERCIAL REROOF,CLOSED,45.676971,-111.067872
7669,3/16/12,PLUMBING ONLY,CLOSED,45.678966,-111.035889
7670,3/16/12,RES ALTERATION,CLOSED,45.684994,-111.042429
7671,3/16/12,RESIDENTIAL REROOF,CLOSED,45.705611,-111.024922
7672,3/16/12,RESIDENTIAL REROOF,CLOSED,45.707321,-111.024525
7673,3/19/12,ELECTRIC ONLY,CLOSED,45.660062,-111.041024
7674,3/19/12,COMM ALTERATION,CLOSED,45.670576,-111.074309
7675,3/19/12,RES ALTERATION,CLOSED,45.689834,-111.081026
7676,3/20/12,SIGN PERMIT,CLOSED,45.669495,-111.075926
7677,3/20/12,COMM TENANT IMPROVEMENT,CLOSED,45.678051,-111.067694
7678,3/20/12,MECHANICAL ONLY,CLOSED,45.680309,-111.053777
7679,3/20/12,COMMERCIAL REROOF,CLOSED,45.681105,-111.077495
7680,3/20/12,RES ALTERATION,CLOSED,45.689474,-111.07969
7681,3/20/12,SIGN PERMIT,CLOSED,45.695889,-111.031096
7682,3/21/12,RES ALTERATION,CLOSED,45.671315,-111.035345
7683,3/21/12,MECHANICAL ONLY,CLOSED,45.672572,-111.043678
7684,3/21/12,RES ALTERATION,CLOSED,45.675181,-111.048354
7685,3/21/12,ELECTRIC ONLY,CLOSED,45.680856,-111.033759
7686,3/21/12,SEWER ONLY PERMIT,CLOSED,45.682377,-111.05731
7687,3/21/12,COMM TENANT IMPROVEMENT,CLOSED,45.693813,-111.047137
7688,3/22/12,SIGN PERMIT,CLOSED,45.680216,-111.059465
7689,3/22/12,RESIDENTIAL REROOF,CLOSED,45.692358,-111.074544
7690,3/22/12,RESIDENTIAL REROOF,CLOSED,45.698659,-111.073858
7691,3/23/12,ELECTRIC ONLY,CLOSED,45.673918,-111.053566
7692,3/23/12,RES ALTERATION,CLOSED,45.675514,-111.091778
7693,3/23/12,RESIDENTIAL REROOF,CLOSED,45.676891,-111.049036
7694,3/23/12,MECHANICAL ONLY,CLOSED,45.677976,-111.034515
7695,3/23/12,COMM TENANT IMPROVEMENT,CLOSED,45.68049,-111.050631
7696,3/23/12,COMM TENANT IMPROVEMENT,CLOSED,45.687876,-111.037885
7697,3/26/12,RES ALTERATION,CLOSED,45.673918,-111.053566
7698,3/26/12,RESIDENTIAL REROOF,CLOSED,45.679466,-111.101325
7699,3/26/12,PLUMBING ONLY,CLOSED,45.682566,-111.034748
7700,3/26/12,RESIDENTIAL REROOF,CLOSED,45.691644,-111.064974
7701,3/26/12,COMM ALTERATION,CLOSED,45.713242,-111.070704
7702,3/27/12,RESIDENTIAL REROOF,CLOSED,45.646562,-111.037152
7703,3/27/12,RESIDENTIAL REROOF,CLOSED,45.650069,-111.046715
7704,3/27/12,PLUMBING ONLY,CLOSED,45.67906,-111.018978
7705,3/27/12,COMMERCIAL REROOF,CLOSED,45.681924,-111.062844
7706,3/27/12,RES ALTERATION,CLOSED,45.685357,-111.032606
7707,3/27/12,RESIDENTIAL REROOF,CLOSED,45.689569,-111.072357
7708,3/27/12,FIRE ALARM SYSTEMS PERMIT,CLOSED,45.699482,-111.050058
7709,3/28/12,RES ALTERATION,CLOSED,45.674986,-111.075586
7710,3/28/12,COMM TENANT IMPROVEMENT,CLOSED,45.680768,-111.026735
7711,3/29/12,RESIDENTIAL REROOF,CLOSED,45.65205,-111.045087
7712,3/29/12,COMM TENANT IMPROVEMENT,CLOSED,45.67158,-111.049006
7713,3/29/12,COMM TENANT IMPROVEMENT,CLOSED,45.678965,-111.036711
7714,3/29/12,COMM TENANT IMPROVEMENT,CLOSED,45.690303,-111.045182
7715,3/30/12,RES ALTERATION,CLOSED,45.644043,-111.03253
7716,3/30/12,RES ALTERATION,CLOSED,45.672211,-111.045681
7717,3/30/12,COMM ALTERATION,CLOSED,45.677257,-111.028787
7718,3/30/12,ELECTRIC ONLY,CLOSED,45.690253,-111.116345
7719,3/30/12,PLUMBING ONLY,CLOSED,45.710111,-111.027044
7720,4/2/12,COMMERCIAL REROOF,CLOSED,45.679833,-111.094058
7721,4/2/12,COMMERCIAL REROOF,CLOSED,45.680283,-111.094058
7722,4/2/12,PLUMBING ONLY,CLOSED,45.682925,-111.037677
7723,4/3/12,RES ALTERATION,CLOSED,45.637112,-111.035721
7724,4/3/12,MECHANICAL ONLY,CLOSED,45.660772,-111.063642
7725,4/3/12,COMM TENANT IMPROVEMENT,CLOSED,45.669699,-111.02013
7726,4/3/12,RESIDENTIAL REROOF,CLOSED,45.673808,-111.086164
7727,4/3/12,RESIDENTIAL REROOF,CLOSED,45.673808,-111.086318
7728,4/3/12,COMM ALTERATION,CLOSED,45.678066,-111.033012
7729,4/3/12,RESIDENTIAL REROOF,CLOSED,45.678748,-111.099552
7730,4/3/12,RES ALTERATION,CLOSED,45.684728,-111.02987
7731,4/3/12,RES ACCESSORY BLDG,CLOSED,45.684984,-111.063631
7732,4/3/12,ELECTRIC ONLY,CLOSED,45.684994,-111.042429
7733,4/3/12,PLUMBING ONLY,CLOSED,45.686152,-111.068179
7734,4/3/12,COMM ALTERATION,CLOSED,45.688419,-111.028061
7735,4/4/12,COMMERCIAL REROOF,CLOSED,45.67141,-111.008666
7736,4/4/12,RESIDENTIAL REROOF,CLOSED,45.673921,-111.048353
7737,4/4/12,RESIDENTIAL REROOF,CLOSED,45.675427,-111.088221
7738,4/4/12,PLUMBING ONLY,CLOSED,45.679026,-111.089883
7739,4/4/12,SIGN PERMIT,CLOSED,45.679593,-111.043247
7740,4/4/12,RESIDENTIAL REROOF,CLOSED,45.68885,-111.07147
7741,4/5/12,COMM STRUCTURES OTHER THAN BLD,CLOSED,45.642243,-111.032773
7742,4/5/12,RESIDENTIAL REROOF,CLOSED,45.681033,-111.042593
7743,4/5/12,RESIDENTIAL REROOF,CLOSED,45.689379,-111.087601
7744,4/5/12,SIGN PERMIT,CLOSED,45.709374,-111.06732
7745,4/6/12,PLUMBING ONLY,CLOSED,45.667983,-111.039258
7746,4/9/12,RESIDENTIAL REROOF,CLOSED,45.645387,-111.049432
7747,4/9/12,RESIDENTIAL REROOF,CLOSED,45.663218,-111.01724
7748,4/9/12,PLUMBING ONLY,CLOSED,45.666002,-111.042685
7749,4/9/12,RESIDENTIAL REROOF,CLOSED,45.669873,-111.039992
7750,4/9/12,RESIDENTIAL REROOF,CLOSED,45.6748,-111.083624
7751,4/9/12,COMMERCIAL REROOF,CLOSED,45.675537,-111.055519
7752,4/9/12,COMMERCIAL REROOF,CLOSED,45.675538,-111.054813
7753,4/9/12,RESIDENTIAL REROOF,CLOSED,45.675538,-111.053464
7754,4/9/12,RESIDENTIAL REROOF,CLOSED,45.684994,-111.042429
7755,4/9/12,RESIDENTIAL REROOF,CLOSED,45.690014,-111.081013
7756,4/9/12,RESIDENTIAL REROOF,CLOSED,45.691998,-111.07453
7757,4/10/12,MECHANICAL ONLY,CLOSED,45.666275,-111.032877
7758,4/10/12,COMMERCIAL REROOF,CLOSED,45.674904,-111.061964
7759,4/10/12,RES ACCESSORY BLDG,CLOSED,45.676266,-111.03269
7760,4/10/12,RESIDENTIAL REROOF,CLOSED,45.683554,-111.041632
7761,4/10/12,ELECTRIC ONLY,CLOSED,45.698492,-111.050391
7762,4/10/12,SIGN PERMIT,CLOSED,45.704706,-111.041918
7763,4/11/12,COMM TENANT IMPROVEMENT,CLOSED,45.661492,-111.063284
7764,4/11/12,RES ALTERATION,CLOSED,45.678777,-111.057576
7765,4/12/12,ELECTRIC ONLY,CLOSED,45.671491,-111.046361
7766,4/13/12,RESIDENTIAL REROOF,CLOSED,45.648093,-111.035407
7767,4/13/12,RESIDENTIAL REROOF,CLOSED,45.648093,-111.035407
7768,4/13/12,RESIDENTIAL REROOF,CLOSED,45.648453,-111.034958
7769,4/13/12,RESIDENTIAL REROOF,CLOSED,45.648453,-111.034958
7770,4/13/12,RESIDENTIAL REROOF,CLOSED,45.648543,-111.035446
7771,4/13/12,RESIDENTIAL REROOF,CLOSED,45.648543,-111.035446
7772,4/13/12,RESIDENTIAL REROOF,CLOSED,45.661058,-111.018857
7773,4/13/12,COMM TENANT IMPROVEMENT,CLOSED,45.678966,-111.036043
7774,4/13/12,SIGN PERMIT,CLOSED,45.679591,-111.048332
7775,4/13/12,RES ALTERATION,CLOSED,45.686796,-111.036896
7776,4/16/12,MECHANICAL ONLY,CLOSED,45.648089,-111.044712
7777,4/16/12,COMM TENANT IMPROVEMENT,CLOSED,45.657454,-111.034502
7778,4/16/12,RESIDENTIAL REROOF,CLOSED,45.669962,-111.04374
7779,4/16/12,RESIDENTIAL REROOF,CLOSED,45.673202,-111.04504
7780,4/16/12,COMM ALTERATION,CLOSED,45.678608,-111.027055
7781,4/16/12,COMM ALTERATION,CLOSED,45.679686,-111.035581
7782,4/16/12,ELECTRIC ONLY,CLOSED,45.680676,-111.035171
7783,4/16/12,RESIDENTIAL REROOF,CLOSED,45.688576,-111.077621
7784,4/16/12,ELECTRIC ONLY,CLOSED,45.691748,-111.03076
7785,4/17/12,RESIDENTIAL REROOF,CLOSED,45.664113,-111.038563
7786,4/17/12,RES ACCESSORY BLDG,CLOSED,45.671042,-111.044268
7787,4/17/12,ELECTRIC ONLY,CLOSED,45.671671,-111.046348
7788,4/17/12,COMM TENANT IMPROVEMENT,CLOSED,45.680672,-111.046612
7789,4/17/12,DEMOLITION PERMIT,CLOSED,45.686167,-111.034083
7790,4/18/12,PLUMBING ONLY,CLOSED,45.669965,-111.035845
7791,4/18/12,RESIDENTIAL REROOF,CLOSED,45.691096,-111.077843
7792,4/18/12,SIGN PERMIT,CLOSED,45.704785,-111.065028
7793,4/19/12,RES ALTERATION,CLOSED,45.671491,-111.046361
7794,4/19/12,SIGN PERMIT,CLOSED,45.680225,-111.036814
7795,4/19/12,SEWER ONLY PERMIT,CLOSED,45.681035,-111.038998
7796,4/20/12,RESIDENTIAL REROOF,CLOSED,45.645119,-111.045056
7797,4/20/12,RESIDENTIAL REROOF,CLOSED,45.658537,-111.020293
7798,4/20/12,COMM TENANT IMPROVEMENT,CLOSED,45.67132,-110.994133
7799,4/20/12,ELECTRIC ONLY,CLOSED,45.671491,-111.046361
7800,4/20/12,MECHANICAL ONLY,CLOSED,45.679592,-111.045096
7801,4/20/12,RES ALTERATION,CLOSED,45.683183,-111.064836
7802,4/20/12,RESIDENTIAL REROOF,CLOSED,45.686796,-111.036896
7803,4/20/12,COMM TENANT IMPROVEMENT,CLOSED,45.694172,-111.048242
7804,4/20/12,MECHANICAL ONLY,CLOSED,45.712884,-111.068635
7805,4/23/12,RESIDENTIAL REROOF,CLOSED,45.648538,-111.048049
7806,4/23/12,RESIDENTIAL REROOF,CLOSED,45.650158,-111.04814
7807,4/23/12,RESIDENTIAL REROOF,CLOSED,45.672845,-111.03455
7808,4/23/12,PLUMBING ONLY,CLOSED,45.675799,-111.071389
7809,4/23/12,ELECTRIC ONLY,CLOSED,45.677161,-111.046892
7810,4/23/12,ELECTRIC ONLY,CLOSED,45.680045,-111.038329
7811,4/23/12,RESIDENTIAL REROOF,CLOSED,45.688586,-111.061298
7812,4/24/12,RESIDENTIAL REROOF,CLOSED,45.671761,-111.046887
7813,4/24/12,COMMERCIAL REROOF,CLOSED,45.672656,-111.058238
7814,4/24/12,ELECTRIC ONLY,CLOSED,45.676577,-111.111386
7815,4/24/12,RESIDENTIAL REROOF,CLOSED,45.676974,-111.061914
7816,4/24/12,COMMERCIAL REROOF,CLOSED,45.677794,-111.040485
7817,4/24/12,RES ALTERATION,CLOSED,45.683734,-111.042904
7818,4/24/12,RESIDENTIAL REROOF,CLOSED,45.683826,-111.037523
7819,4/24/12,RESIDENTIAL REROOF,CLOSED,45.714521,-111.028472
7820,4/25/12,RESIDENTIAL REROOF,CLOSED,45.646113,-111.032544
7821,4/25/12,RESIDENTIAL REROOF,CLOSED,45.647103,-111.034316
7822,4/25/12,RESIDENTIAL REROOF,CLOSED,45.647283,-111.034983
7823,4/25/12,RESIDENTIAL REROOF,CLOSED,45.647463,-111.034432
7824,4/25/12,RESIDENTIAL REROOF,CLOSED,45.647553,-111.035163
7825,4/25/12,RESIDENTIAL REROOF,CLOSED,45.647733,-111.03465
7826,4/25/12,RESIDENTIAL REROOF,CLOSED,45.648183,-111.034894
7827,4/25/12,SIGN PERMIT,CLOSED,45.676583,-111.105172
7828,4/25/12,COMMERCIAL REROOF,CLOSED,45.6787,-111.018028
7829,4/25/12,ELECTRIC ONLY,CLOSED,45.685986,-111.035611
7830,4/25/12,RESIDENTIAL REROOF,CLOSED,45.68651,-111.071287
7831,4/25/12,RESIDENTIAL REROOF,CLOSED,45.69074,-111.071112
7832,4/25/12,MECHANICAL ONLY,CLOSED,45.707586,-111.042716
7833,4/26/12,PLUMBING ONLY,CLOSED,45.663653,-111.061078
7834,4/26/12,COMM TENANT IMPROVEMENT,CLOSED,45.670671,-111.066285
7835,4/26/12,RESIDENTIAL REROOF,CLOSED,45.679039,-111.070546
7836,4/26/12,PLUMBING ONLY,CLOSED,45.684977,-111.074701
7837,4/27/12,RES ALTERATION,CLOSED,45.665103,-111.039706
7838,4/27/12,RES ALTERATION,CLOSED,45.672572,-111.043691
7839,4/27/12,RESIDENTIAL REROOF,CLOSED,45.677071,-111.049036
7840,4/27/12,RESIDENTIAL REROOF,CLOSED,45.683918,-111.029908
7841,4/27/12,RESIDENTIAL REROOF,CLOSED,45.692273,-111.066825
7842,4/27/12,ELECTRIC ONLY,CLOSED,45.699304,-111.045112
7843,4/30/12,COMMERCIAL REROOF,CLOSED,45.658886,-111.0559
7844,4/30/12,RESIDENTIAL REROOF,CLOSED,45.676065,-111.077527
7845,4/30/12,COMMERCIAL REROOF,CLOSED,45.677426,-111.058641
7846,4/30/12,COMM STRUCTURES OTHER THAN BLD,CLOSED,45.678051,-111.067694
7847,4/30/12,DEMOLITION PERMIT,CLOSED,45.678515,-111.038983
7848,4/30/12,COMM ALTERATION,CLOSED,45.679686,-111.034503
7849,4/30/12,PLUMBING ONLY,CLOSED,45.695058,-111.074907
7850,5/1/12,RESIDENTIAL REROOF,CLOSED,45.637019,-111.042663
7851,5/1/12,RESIDENTIAL REROOF,CLOSED,45.647639,-111.045045
7852,5/1/12,DEMOLITION PERMIT,CLOSED,45.671743,-111.079421
7853,5/1/12,COMM TENANT IMPROVEMENT,CLOSED,45.674433,-111.093047
7854,5/1/12,RESIDENTIAL REROOF,CLOSED,45.677349,-111.020159
7855,5/1/12,RES ALTERATION,CLOSED,45.684999,-111.02621
7856,5/1/12,RES ATTACHED SFD,CLOSED,45.688929,-111.08692
7857,5/1/12,RESIDENTIAL REROOF,CLOSED,45.706872,-111.021904
7858,5/1/12,RESIDENTIAL REROOF,CLOSED,45.706872,-111.021763
7859,5/2/12,SIGN PERMIT,CLOSED,45.679591,-111.047883
7860,5/2/12,PLUMBING ONLY,CLOSED,45.681745,-111.061201
7861,5/2/12,RESIDENTIAL REROOF,CLOSED,45.685539,-111.02684
7862,5/2/12,PLUMBING ONLY,CLOSED,45.698493,-111.048412
7863,5/3/12,MECHANICAL ONLY,CLOSED,45.669334,-111.038502
7864,5/3/12,COMMERCIAL REROOF,CLOSED,45.677075,-111.036093
7865,5/3/12,SIGN PERMIT,CLOSED,45.687068,-111.03131
7866,5/4/12,RESIDENTIAL REROOF,CLOSED,45.662138,-111.02145
7867,5/4/12,RES ALTERATION,CLOSED,45.669606,-111.031916
7868,5/7/12,RESIDENTIAL REROOF,CLOSED,45.651962,-111.039915
7869,5/7/12,RESIDENTIAL REROOF,CLOSED,45.668073,-111.041402
7870,5/7/12,RESIDENTIAL REROOF,CLOSED,45.669963,-111.041391
7871,5/7/12,RESIDENTIAL REROOF,CLOSED,45.672125,-111.035936
7872,5/7/12,RES ALTERATION,CLOSED,45.672932,-111.045669
7873,5/7/12,RESIDENTIAL REROOF,CLOSED,45.674824,-111.038377
7874,5/7/12,RES ALTERATION,CLOSED,45.675334,-111.091816
7875,5/7/12,RESIDENTIAL REROOF,CLOSED,45.678063,-111.043464
7876,5/7/12,DEMOLITION PERMIT,CLOSED,45.686054,-111.079428
7877,5/7/12,RESIDENTIAL REROOF,CLOSED,45.687195,-111.114207
7878,5/7/12,COMMERCIAL REROOF,CLOSED,45.688419,-111.028061
7879,5/7/12,RESIDENTIAL REROOF,CLOSED,45.701742,-111.014079
7880,5/7/12,COMM ALTERATION,CLOSED,45.712884,-111.068635
7881,5/8/12,COMMERCIAL REROOF,CLOSED,45.673635,-111.077344
7882,5/8/12,RES ALTERATION,CLOSED,45.675154,-111.091829
7883,5/8/12,RES ALTERATION,CLOSED,45.675154,-111.092368
7884,5/8/12,RES ALTERATION,CLOSED,45.677076,-111.034617
7885,5/8/12,MECHANICAL ONLY,CLOSED,45.678763,-111.079829
7886,5/8/12,COMMERCIAL REROOF,CLOSED,45.681466,-111.076841
7887,5/8/12,RESIDENTIAL REROOF,CLOSED,45.689568,-111.074617
7888,5/8/12,ELECTRIC ONLY,CLOSED,45.701198,-111.034606
7889,5/8/12,RESIDENTIAL REROOF,CLOSED,45.705972,-111.020144
7890,5/9/12,ELECTRIC ONLY,CLOSED,45.661058,-111.018857
7891,5/9/12,RES ALTERATION,CLOSED,45.671491,-111.047247
7892,5/9/12,SIGN PERMIT,CLOSED,45.672196,-111.074235
7893,5/9/12,COMMERCIAL REROOF,CLOSED,45.677065,-111.060489
7894,5/9/12,MECHANICAL ONLY,CLOSED,45.680043,-111.04344
7895,5/9/12,MECHANICAL ONLY,CLOSED,45.680043,-111.043029
7896,5/10/12,RESIDENTIAL REROOF,CLOSED,45.636031,-111.035862
7897,5/10/12,RESIDENTIAL REROOF,CLOSED,45.646198,-111.048752
7898,5/10/12,RESIDENTIAL REROOF,CLOSED,45.655471,-111.043716
7899,5/10/12,RESIDENTIAL REROOF,CLOSED,45.682928,-111.030511
7900,5/10/12,ELECTRIC ONLY,CLOSED,45.693273,-111.047034
7901,5/11/12,RES ALTERATION,CLOSED,45.648538,-111.049396
7902,5/11/12,COMMERCIAL REROOF,CLOSED,45.67168,-111.009809
7903,5/11/12,SIGN PERMIT,CLOSED,45.699665,-111.042222
7904,5/14/12,RESIDENTIAL REROOF,CLOSED,45.648538,-111.049396
7905,5/14/12,RES ALTERATION,CLOSED,45.674286,-111.032779
7906,5/14/12,RES ALTERATION,CLOSED,45.675625,-111.061027
7907,5/14/12,RES ALTERATION,CLOSED,45.676981,-111.048278
7908,5/14/12,SIGN PERMIT,CLOSED,45.678236,-111.058128
7909,5/14/12,PLUMBING ONLY,CLOSED,45.682269,-111.086729
7910,5/14/12,COMMERCIAL REROOF,CLOSED,45.685268,-111.028869
7911,5/14/12,RESIDENTIAL REROOF,CLOSED,45.690739,-111.072371
7912,5/14/12,RESIDENTIAL REROOF,CLOSED,45.692719,-111.07335
7913,5/15/12,ELECTRIC ONLY,CLOSED,45.666813,-111.039322
7914,5/15/12,ELECTRIC ONLY,CLOSED,45.669873,-111.042007
7915,5/15/12,RESIDENTIAL REROOF,CLOSED,45.674104,-111.040521
7916,5/15/12,ELECTRIC ONLY,CLOSED,45.676086,-111.034038
7917,5/15/12,COMMERCIAL REROOF,CLOSED,45.676705,-111.060566
7918,5/15/12,COMMERCIAL REROOF,CLOSED,45.676705,-111.060566
7919,5/15/12,COMMERCIAL REROOF,CLOSED,45.677065,-111.060502
7920,5/15/12,MECHANICAL ONLY,CLOSED,45.679593,-111.043247
7921,5/15/12,MECHANICAL ONLY,CLOSED,45.679593,-111.043029
7922,5/15/12,MECHANICAL ONLY,CLOSED,45.680043,-111.043684
7923,5/15/12,MECHANICAL ONLY,CLOSED,45.680043,-111.044108
